date;weekday;category;name;employees;students;type
2019-06-21;Fri;Tagessuppe;Erdbeer-Orangenkaltschale;3,54;1,74;2
2019-06-21;Fri;Tagessuppe;Soljanka;3,54;1,74;0
2019-06-24;Mon;Angebote;Zitronenhühnchen mit Tomatenconfit, Broccoligemüse, dazu Kartoffelkroketten;4,99;3,19;0
2019-06-24;Mon;Angebote;Hacksteak mit Ei gefüllt, dazu Möhrengemüse und Kartoffelpüree;;;0
2019-06-24;Mon;Angebote;Ofengemüse mit Aioli-Soja-Mayonnaise und gebratenen Gnocchi, dazu Salat;4,75;2,95;2
2019-06-24;Mon;Angebote;Blumenkohl-Pakoras mit Petersiliensoße und Gemüseschwenkkartoffeln;4,57;2,77;1
2019-06-24;Mon;Pasta;Lauch-Hackfleisch-Käsesoße;;;0
2019-06-24;Mon;Pasta;Fruchtige Tomatensoße;;;2
2019-06-24;Mon;Pasta;Schnittlauchpesto;;;2
2019-06-24;Mon;Ofenfrisch;Gefülltes Handbrot mit Salami, roten Zwiebeln und Gouda, dazu ein Paprika-Dip;;;0
2019-06-24;Mon;Ofenfrisch;Gefülltes Handbrot mit Blattspinat, getrockneten Tomaten, Ricotta und Gouda, dazu ein Paprika-Dip;;;1
2019-06-24;Mon;Tagessuppe;Süßkartoffel-Kokoscurry;3,54;1,74;2
2019-06-24;Mon;Tagessuppe;Blaubeer-Frischkäsekaltschale;3,54;1,74;1
2019-06-25;Tue;Angebote;Gebackenes Hokifilet mit Zitronenbutter, dazu Kartoffelsalat;4,89;3,09;0
2019-06-25;Tue;Angebote;Gratiniertes Kasslersteak mit Pommes frites und Salat;4,69;2,89;0
2019-06-25;Tue;Angebote;Auberginen im Haferflockenmantel mit Tomatensoße, dazu Gemüse-Bulgur und Salat;4,26;2,46;2
2019-06-25;Tue;Angebote;Älplermakkaroni mit mariniertem Feldsalat;4,05;2,25;1
2019-06-25;Tue;Pasta;All arrabiata;;;2
2019-06-25;Tue;Pasta;Pastasoße mit Bauchspeck und Spinat;;;0
2019-06-25;Tue;Pasta;Schnittlauchpesto;;;2
2019-06-25;Tue;Ofenfrisch;Pizza Hawaii mit Kochschinken und Ananas;4,57;2,77;0
2019-06-25;Tue;Ofenfrisch;Pizza Falafel mit Paprika, roten Zwiebeln und Kirschtomaten, dazu ein scharfen Joghurt-Honig-Dip;4,57;2,77;1
2019-06-26;Wed;Angebote;Bratwurst mit Bayrischkraut und Kartoffel-Selleriestampf;4,16;2,36;0
2019-06-26;Wed;Angebote;Schweinegeschnetzeltes mit Butterspätzle und Salat;4,44;2,64;0
2019-06-26;Wed;Angebote;Chili sin carne mit Kräuterreis und Salat;4,05;2,25;2
2019-06-26;Wed;Angebote;Gebackene Camembertecken mit Preiselbeeren, dazu Kräuterbaguette und Salat;;;1
2019-06-26;Wed;Pasta;Gemüsebolognese;;;2
2019-06-26;Wed;Pasta;Bolognese;;;0
2019-06-26;Wed;Pasta;Basilikumpesto;;;2
2019-06-26;Wed;Ofenfrisch;Pizza Hawaii mit Kochschinken und Ananas;4,57;2,77;0
2019-06-26;Wed;Ofenfrisch;Pizza Falafel mit Paprika, roten Zwiebeln und Kirschtomaten, dazu ein scharfen Joghurt-Honig-Dip;4,57;2,77;1
2019-06-26;Wed;Tagessuppe;Möhren-Ingwer-Suppe;;;2
2019-06-26;Wed;Tagessuppe;Waldbeer-Mangokaltschale;;;2
2019-06-27;Thu;Angebote;Überbackenes Schweineschnitzel mit Chili con carne, dazu Pommes frites;4,79;2,99;0
2019-06-27;Thu;Angebote;Schweineschnitzel mit Zitronenecke und Pommes frites;;;0
2019-06-27;Thu;Angebote;Burritos gefüllt mit Falafel, Eisbergsalat, Steckrübe, Gurke, rote Linsen mit Tomaten-Avocado-Salsa und Salat;;;2
2019-06-27;Thu;Angebote;Karotten-Knusperschnitzel mit buntem Gemüse, dazu Bechamelnudeln;4,9;3,1;1
2019-06-27;Thu;Pasta;Tomatensoße mit gemischten Pilzen, Zucchini und italienischem Hartkäse;;;0
2019-06-27;Thu;Pasta;Geschnetzeltes von Schwein mit Paprika, Lauch und Tomaten;;;0
2019-06-27;Thu;Pasta;Spätzle mit Basilikumpesto;;;1
2019-06-27;Thu;Ofenfrisch;Pizza Hawaii mit Kochschinken und Ananas;;;0
2019-06-27;Thu;Ofenfrisch;Pizza Falafel mit Paprika, roten Zwiebeln und Kirschtomaten, dazu ein scharfen Joghurt-Honig-Dip;;;1
2019-06-27;Thu;Tagessuppe;Russische Kaltschale;;;1
2019-06-27;Thu;Tagessuppe;Möhren-Ingwer-Suppe;;;2
2019-06-28;Fri;Angebote;Pulled Turkey Burger mit Guacamole, Mango-Kürbis-Chutney und Pommes frites;4,99;3,19;0
2019-06-28;Fri;Angebote;Zweierlei Matjesfilets mit Speckbohnen und Bratkartoffeln;4,79;2,99;0
2019-06-28;Fri;Angebote;Süßkartoffelpakoras mit Rahmchampignon und Salat;4,68;2,88;2
2019-06-28;Fri;Angebote;Topfenschmarrn mit Apfelmus;;;1
2019-06-28;Fri;Pasta;Spätzle mit Basilikumpesto;;;1
2019-06-28;Fri;Pasta;Alla sicilliana;;;1
2019-06-28;Fri;Pasta;Rindergeschnetzeltes mit Gorgonzola und grünem Pfeffer;;;0
2019-06-28;Fri;Tagessuppe;Russische Kaltschale;3,54;1,74;1
2019-06-28;Fri;Tagessuppe;Gulaschtopf mit Kartoffeln, Paprika, Lauch und Tomaten;3,54;1,74;0
2019-07-01;Mon;Angebote;"Hähnchenbrustfilet ""Napoli"" auf Tomatenspaghetti";4,89;3,09;0
2019-07-01;Mon;Angebote;Frikadelle mit Rahmsoße und Preiselbeeren, dazu Kartoffelpüree und Salat;4,67;2,87;0
2019-07-01;Mon;Angebote;Broccoli-Nußecke mit Kichererbsen-Kartoffelsalat dazu Curry-Dip;4,69;2,89;2
2019-07-01;Mon;Angebote;Langos mit Sauerrahm-Creme, Tomaten und Basilikum, dazu geraspelter Mozzarella, wahlweise mit Knoblauchöl;;;1
2019-07-01;Mon;Pasta;Tomatensoße mit Hackfleisch und Schinken;;;0
2019-07-01;Mon;Pasta;Pastasoße mit Champignons und getrockneten Tomaten;;;1
2019-07-01;Mon;Pasta;Basilikumpesto;;;2
2019-07-01;Mon;Ofenfrisch;Gefülltes Handbrot mit Bacon, Champignons und Käse, dazu Kräuterschmand;4,57;2,77;0
2019-07-01;Mon;Ofenfrisch;Gefülltes Handbrot mit Champignons, Paprika und Käse, dazu Kräuterschmand;4,57;2,77;1
2019-07-01;Mon;Tagessuppe;Erdbeer-Kirschkaltschale;3,54;1,74;2
2019-07-02;Tue;Angebote;Tranche von der Schweinekeule auf mediterranen Grillkartoffeln, dazu Salat;4,56;2,76;0
2019-07-02;Tue;Angebote;"Paprikaschote ""Bollywood"" gefüllt mit Tofu, Datteln und Feigen, dazu fruchtige Currysoße und Couscous";4,79;2,99;2
2019-07-02;Tue;Angebote;Kresse-Pfannkuchen mit Radieschenquark und Tomatensalat;4,05;2,25;1
2019-07-02;Tue;Pasta;Fruchtige Tomatensoße mit Mozzarella;;;1
2019-07-02;Tue;Pasta;All'amatriciana mit Tomaten und Bauchspeck;;;0
2019-07-02;Tue;Pasta;Rucolapesto;;;2
2019-07-02;Tue;Ofenfrisch;Pizza mit Hähnchenstreifen, Tomaten und Mozzarella;;;0
2019-07-02;Tue;Ofenfrisch;Pizza mit Hirtenkäse und Blattspinat;;;1
2019-07-02;Tue;Tagessuppe;Himbeerkaltschale;3,54;1,74;2
2019-07-02;Tue;Tagessuppe;Weißer Bohneneintopf mit Kassler;3,54;1,74;0
2019-07-03;Wed;Angebote;Geschmorte Rinderroulade mit Rotkohl oder buntem Gemüse, dazu Kartoffeln;5,79;3,99;0
2019-07-03;Wed;Angebote;Pulled Turkey mit Coleslaw-Salat, dazu gegrilltes Fladenbrot;;;0
2019-07-03;Wed;Angebote;Mediterranes Pfannengemüse mit Basilikum-Dip, dazu eine Foliekartoffel und Blattsalat;4,55;2,75;2
2019-07-03;Wed;Angebote;Gebratene Spätzle mit Wurzelgemüsestreifen, dazu scharfe Käsesoße und Salat;4,05;2,25;1
2019-07-03;Wed;Pasta;Ratatouille;;;2
2019-07-03;Wed;Pasta;Bolognese;;;0
2019-07-03;Wed;Pasta;Rucolapesto;;;2
2019-07-03;Wed;Ofenfrisch;Pizza mit Hähnchenstreifen, Tomaten und Mozzarella;4,57;2,77;0
2019-07-03;Wed;Ofenfrisch;Pizza mit Hirtenkäse und Blattspinat;;;1
2019-07-03;Wed;Tagessuppe;Curry-Paprikasuppe;3,54;1,74;2
2019-07-03;Wed;Tagessuppe;Kalte Gurkensuppe;3,54;1,74;1
2019-07-04;Thu;Angebote;Schweinerückensteak mit deftigem Paprika-Wurstragout, dazu Pommes frites und Salat;4,63;2,83;0
2019-07-04;Thu;Angebote;Schweineschnitzel mit Zitronenecke, dazu Pommes frites;4,05;2,25;0
2019-07-04;Thu;Angebote;Sojagyros mit Paprika und Oliven, dazu Tsatsiki, Krautsalat und Djuvec-Reis;4,9;3,1;2
2019-07-04;Thu;Angebote;"Paprikaschote ""Bollywood"" gefüllt mit Tofu, Datteln und Feigen, dazu Käsesoße und Polentabrätlinge";4,27;2,47;1
2019-07-04;Thu;Pasta;Quattro formaggi;;;0
2019-07-04;Thu;Pasta;Wurstgulasch;;;0
2019-07-04;Thu;Pasta;Rucolapesto;;;2
2019-07-04;Thu;Ofenfrisch;Pizza mit Hähnchenstreifen, Tomaten und Mozzarella;;;0
2019-07-04;Thu;Ofenfrisch;Pizza mit Hirtenkäse und Blattspinat;;;1
2019-07-04;Thu;Ofenfrisch;Spätzle-Gemüseauflauf mit Gouda gratiniert;;;1
2019-07-04;Thu;Tagessuppe;Kalte Gurkensuppe;3,54;1,74;1
2019-07-04;Thu;Tagessuppe;Gemüse-Currysuppe;3,54;1,74;2
2019-07-05;Fri;Angebote;"""Italian Style""- Burger mit Rindfleisch, Serranoschinken, Rucola, Tomaten und Hirtenkäse, dazu Pommes frites";5,79;3,99;0
2019-07-05;Fri;Angebote;Geflügelleber auf Apfel-Zwiebelgemüse mit Kartoffelpüree und Salat;4,69;2,89;0
2019-07-05;Fri;Angebote;Holzfällerpfanne mit Gnocchi, Sauerkraut und Kartoffeln, dazu Salat;4,35;2,55;2
2019-07-05;Fri;Angebote;Zwei gekochte Eier mit Remouladensoße, dazu Gurkensalat und Bratkartoffeln;;;1
2019-07-05;Fri;Pasta;Ragù napoletano;;;0
2019-07-05;Fri;Pasta;Vesuviana mit Tomaten, Oliven und Kapern;;;2
2019-07-05;Fri;Pasta;Spinatpesto;;;1
2019-07-05;Fri;Tagessuppe;Kalte Gurkensuppe;3,54;1,74;1
2019-07-05;Fri;Tagessuppe;Soljanka;3,54;1,74;0
2019-07-06;Sat;Pasta;Spinatpesto;;;1
2019-07-07;Sun;Pasta;Spinatpesto;;;1
2019-07-08;Mon;Angebote;Hähnchen Nuggets mit Schwarzwurzel-Rahmgemüse und Kartoffelkroketten;4,69;2,89;0
2019-07-08;Mon;Angebote;"Hackbällchen ""Caprese"" mit Mozzarella gratiniert und Tomatensoße, dazu Rosmarinkartoffeln und Salat";4,56;2,76;0
2019-07-08;Mon;Angebote;Tibetisches Kartoffelcurry mit Bulgur und Salat;4,05;2,25;2
2019-07-08;Mon;Angebote;Käse oder Tomatenrührei mit Rahmspinat und Kartoffeln;4,19;2,39;1
2019-07-08;Mon;Pasta;Käsesoße  mit Hackfleisch und Kirschtomaten;;;0
2019-07-08;Mon;Pasta;Pilz-Auberginensugo;;;2
2019-07-08;Mon;Pasta;Spinatpesto;;;1
2019-07-08;Mon;Ofenfrisch;Gefülltes Handbrot mit Salami, roten Zwiebeln und Gouda, dazu ein Paprika-Dip;;;0
2019-07-08;Mon;Ofenfrisch;Gefülltes Handbrot mit Blattspinat, getrockneten Tomaten, Ricotta und Gouda,  dazu ein Paprika-Dip;;;0
2019-07-08;Mon;Tagessuppe;Soljanka;3,54;1,74;0
2019-07-08;Mon;Tagessuppe;Spargelsuppe;3,54;1,74;0
2019-07-09;Tue;Angebote;"""Fish & Chips"" Backfischstücke mit Remouladensoße und Pommes frites, dazu Salat";5,13;3,33;0
2019-07-09;Tue;Angebote;Rigatoni mit Gemüsestreifen, Cashewkernen und Avocado-Limettensoße, dazu Salat;4,05;2,25;2
2019-07-09;Tue;Angebote;Couscous-Karottenfrikadelle mit Meerrettich-Kresse-Dip und Ofengemüse;4,23;2,43;1
2019-07-09;Tue;Pasta;Napoli (scharf);;;2
2019-07-09;Tue;Pasta;Hackfleischsoße;;;0
2019-07-09;Tue;Pasta;Spinatpesto;;;1
2019-07-09;Tue;Ofenfrisch;Pizza mit Rinderhack, Bauchspeck, Würstchen und BBQ-Soße;4,57;2,77;0
2019-07-09;Tue;Tagessuppe;Spargelsuppe;3,54;1,74;0
2019-07-09;Tue;Tagessuppe;Kartoffelsuppe;3,54;1,74;0
2019-07-10;Wed;Angebote;Bayrischer Fleischkäse mit süßem Senf, dazu Kartoffelsalat und Garnitur;4,53;2,73;0
2019-07-10;Wed;Angebote;"Schweinebraten aus der Keule mit 
Bayrischkraut und Semmelknödel 
wahlweise Petersilienkartoffeln";;;0
2019-07-10;Wed;Angebote;Paniertes Sojaschnitzel mit Cremechampignons und Pommes frites;;;2
2019-07-10;Wed;Angebote;Kartoffelsalat mit Broccoli-Nussecke und Salat;4,05;2,25;1
2019-07-10;Wed;Pasta;Kichererbsen-Bolognese;;;2
2019-07-10;Wed;Pasta;Bolognese;;;0
2019-07-10;Wed;Pasta;Spinatpesto;;;1
2019-07-10;Wed;Ofenfrisch;Pizza mit Gorgonzola, Gouda, Hirtenkäse, Mozzarella;4,57;2,77;0
2019-07-10;Wed;Ofenfrisch;Pizza mit Rinderhack, Bauchspeck, Würstchen und BBQ-Soße;4,57;2,77;0
2019-07-10;Wed;Tagessuppe;Spargelsuppe;3,54;1,74;0
2019-07-10;Wed;Tagessuppe;Kartoffelsuppe;3,54;1,74;0
2019-07-11;Thu;Angebote;Schweinerückensteak in Käse-Eihülle dazu Erbsen und Bratkartoffeln;;;0
2019-07-11;Thu;Angebote;Schweineschnitzel mit Zitronenecke und Pommes frites;4,05;2,25;0
2019-07-11;Thu;Angebote;"Marinierter Tofu-Gemüsespieß auf einer
Bulgurpfanne mit Nüssen und Trockenfrüchten, dazu Currydip";4,59;2,79;2
2019-07-11;Thu;Angebote;Gefüllte Tortelloni mit Spinat-Ricotta, dazu Tomaten-Zucchiniragout und Rucola;4,82;3,02;1
2019-07-11;Thu;Pasta;Käsesoße  mit Hackfleisch und Tomaten;;;0
2019-07-11;Thu;Pasta;Linsencurry;;;2
2019-07-11;Thu;Pasta;Pusztasoße;;;0
2019-07-11;Thu;Pasta;Spinatpesto;;;1
2019-07-11;Thu;Ofenfrisch;Pizza mit Gorgonzola, Gouda, Hirtenkäse, Mozzarella;4,57;2,77;0
2019-07-11;Thu;Ofenfrisch;Pizza mit Rinderhack, Bauchspeck, Würstchen und BBQ-Soße;4,57;2,77;0
2019-07-11;Thu;Tagessuppe;Apfel-Sellerie Süppchen;3,54;1,74;2
2019-07-11;Thu;Tagessuppe;Linseneintopf mit Kassler;3,54;1,74;0
2019-07-12;Fri;Angebote;Zelt Burger (Frikadelle mit krossem Bacon, roten Zwiebeln, Tomaten, Edamer und Salat), dazu Twister;5,13;3,33;0
2019-07-12;Fri;Angebote;Geflügelfrikassee mit Kräuterreis und Salat;;;0
2019-07-12;Fri;Angebote;Seitangulasch mit Apfelrotkohl und Kartoffelklößen;4,05;2,25;2
2019-07-12;Fri;Angebote;Süße Schupfnudeln mit Mandeln und Honig, dazu heiße Sauerkirschen;4,35;2,55;1
2019-07-12;Fri;Pasta;Spinatpesto;;;1
2019-07-12;Fri;Pasta;Tomatensoße mit Austernpilzen;;;2
2019-07-12;Fri;Pasta;Gulaschsoße;;;0
2019-07-12;Fri;Ofenfrisch;Nudelauflauf mit Hackfleisch, Zucchini und Tomaten, gratiniert mit Hirtenkäse und Gouda;;;0
2019-07-12;Fri;Tagessuppe;Soljanka;3,54;1,74;0
2019-07-12;Fri;Tagessuppe;Apfel-Sellerie Süppchen;3,54;1,74;2
2019-07-12;Fri;Tagessuppe;Linseneintopf mit Kassler;3,54;1,74;0
2019-07-15;Mon;Angebote;Piccata von der Hähnchenbrust mit scharfer Tomatensoße, dazu Pommes und Salat;;;0
2019-07-15;Mon;Angebote;Griechische Hackfleischpfanne mit Tsatsiki und Fladenbrot, dazu Weißkrautsalat;4,67;2,87;0
2019-07-15;Mon;Angebote;"Gebratene Polentafrikadellen mit
Remoulade und
Schwenkkartoffeln, dazu
Salat";4,05;2,25;2
2019-07-15;Mon;Pasta;Tomatensoße;;;2
2019-07-15;Mon;Pasta;Linsenbolognese;;;2
2019-07-15;Mon;Pasta;Pasta mit Tomatenpesto;;;2
2019-07-15;Mon;Ofenfrisch;Gefülltes Handbrot mit Bacon, Champignons und Käse mit Kräuterschmand;;;0
2019-07-15;Mon;Ofenfrisch;Gefülltes Handbrot mit Champignons, Paprika und Käse mit Kräuterschmand;;;0
2019-07-15;Mon;Tagessuppe;Soljanka;3,54;1,74;0
2019-07-15;Mon;Tagessuppe;Linseneintopf;;;0
2019-07-15;Mon;Tagessuppe;Linseneintopf mit Kassler;3,54;1,74;0
2019-07-16;Tue;Angebote;"Seelachs im Backteig auf Wokgemüse mit
Mie Nudeln";;;0
2019-07-16;Tue;Angebote;Grillwürstchen mit Letscho und Kartoffelecken oder Petersilienkartoffeln, dazu Salat;4,58;2,78;0
2019-07-16;Tue;Angebote;Ratatouille von frischem Gemüse mit Kräuter-Dip und Kartoffelecken oder Petersilienkartoffeln;4,56;2,76;2
2019-07-16;Tue;Pasta;Schinken-Sahnesoße mit Erbsen;;;0
2019-07-16;Tue;Pasta;Tomatensoße mit Hirtenkäse;;;1
2019-07-16;Tue;Pasta;Pasta mit Tomatenpesto;;;2
2019-07-16;Tue;Ofenfrisch;Pizza mit gegrilltem Gemüse und Oliven;;;1
2019-07-16;Tue;Ofenfrisch;Pizza mit Salami;;;0
2019-07-16;Tue;Tagessuppe;Linseneintopf mit Kassler;;;0
2019-07-16;Tue;Tagessuppe;Bauerntopf;;;0
2019-07-17;Wed;Angebote;Bratwurstpfanne in Sahnesoße mit Bacon, Schinken, Champignons, Erbsen, Kirschtomaten, dazu gebratene Spätzle und Salat;;;0
2019-07-17;Wed;Angebote;"Rindergeschnetzeltes ""Stroganoff"" mit Grilltomate und kleine Kartoffelklöße";4,79;2,99;0
2019-07-17;Wed;Angebote;Seitan-Bratwurst mit Sauerkraut und Kartoffelpüree;4,59;2,79;2
2019-07-17;Wed;Pasta;Bolognese;;;0
2019-07-17;Wed;Pasta;Chili sin carne;;;2
2019-07-17;Wed;Pasta;Pasta mit Tomatenpesto;;;2
2019-07-17;Wed;Ofenfrisch;Pizza mit gegrilltem Gemüse und Oliven;;;1
2019-07-17;Wed;Ofenfrisch;Pizza mit Salami;;;0
2019-07-17;Wed;Tagessuppe;Chili con carne;;;0
2019-07-17;Wed;Tagessuppe;Paprikacremesuppe;3,54;1,74;0
2019-07-18;Thu;Angebote;Barbecue Schnitzel mit buntem Paprika und Käse überbacken, dazu Bratkartoffeln und Maissalat;5,09;3,29;0
2019-07-18;Thu;Angebote;Schweineschnitzel mit Zitronenecke und Pommes frites;4,05;2,25;0
2019-07-18;Thu;Angebote;Angebratene Klöße auf Paprikakraut, dazu Salat;4,69;2,89;2
2019-07-18;Thu;Pasta;Mailänder Tomatensoße;;;0
2019-07-18;Thu;Pasta;Feurige Käsesoße;;;1
2019-07-18;Thu;Pasta;Pasta mit Tomatenpesto;;;2
2019-07-18;Thu;Ofenfrisch;Pizza mit gegrilltem Gemüse und Oliven;4,57;2,77;1
2019-07-18;Thu;Ofenfrisch;Pizza mit Salami;4,57;2,77;0
2019-07-18;Thu;Tagessuppe;Zucchinisuppe;3,54;1,74;0
2019-07-18;Thu;Tagessuppe;Gulaschsuppe;;;0
2019-07-19;Fri;Angebote;Chicken Burger mit Tomate, Mozzarella, Rucola und Basilikummayonaise, dazu Pommes frites;5,79;3,99;0
2019-07-19;Fri;Angebote;Vanillemilchreis mit Zimt-Zucker und heißen Sauerkirschen wahlweise auch vegan möglich;4,05;2,25;1
2019-07-19;Fri;Angebote;"Gemüse-Knusper Frikadellen mit Zucchinirahmsoße und Pommes, dazu
Salat";4,05;2,25;1
2019-07-19;Fri;Pasta;Hähnchencurry;;;0
2019-07-19;Fri;Pasta;Blattspinat mit Ricottasoße;;;1
2019-07-19;Fri;Pasta;Pasta mit Tomatenpesto;;;2
2019-07-19;Fri;Ofenfrisch;Pizza mit gegrilltem Gemüse und Oliven;;;1
2019-07-19;Fri;Ofenfrisch;Gratinierte Maultauschen mit Spinat-Ricottafüllung auf Chili sin Carne;;;0
2019-07-19;Fri;Ofenfrisch;Gratinierter Risoniauflauf mit Hackfleisch, mediterranen Gemüse und Grilltomate;3,95;2,15;0
2019-07-19;Fri;Ofenfrisch;Pizza mit Thunfisch;;;0
2019-07-19;Fri;Tagessuppe;Tomatenrahmsüppchen mit Schinken und Champignions;3,54;1,74;0
2019-07-22;Mon;Angebote;Hähnchenbrust mit Ananas und Käse gratiniert, dazu Salat und frittierte Kartoffelbeilagen;5,09;3,29;0
2019-07-22;Mon;Angebote;Krautnudeln mit Salami und geriebener Käse;4,05;2,25;0
2019-07-22;Mon;Angebote;Gebratene Kartoffelgnocchi mit Tomatenragout und Rucola;4,64;2,84;2
2019-07-22;Mon;Pasta;Griechische Hackfleischsoße;;;0
2019-07-22;Mon;Pasta;Paprika-Champignonrahmsoße mit Ajvar;;;1
2019-07-22;Mon;Pasta;Kressepesto;;;2
2019-07-22;Mon;Ofenfrisch;Gefülltes Handbrot mit Salami, roten Zwiebeln und Käse mit Paprika-Dip;;;0
2019-07-22;Mon;Ofenfrisch;Gefülltes Handbrot mit Blattspinat, getrockneten Tomaten, Ricotta und Gouda mit Paprikadip;;;0
2019-07-22;Mon;Tagessuppe;Buttermilch-Kirsch Kaltschale;3,54;1,74;1
2019-07-22;Mon;Tagessuppe;Gemüsesüppchen mit Schinken;3,54;1,74;0
2019-07-23;Tue;Angebote;Panierte Scholle mit Speckwürfeln, dazu Bratkartoffeln und Salat;4,99;3,19;0
2019-07-23;Tue;Angebote;Bratwurst aus der Dürrröhrsdorfer Fleischerei mit Sauerkraut und Kartoffelpüree;4,05;2,25;0
2019-07-23;Tue;Angebote;Kartoffel-Kürbisgratin mit Antipasti und Schnittlauch-Dip;4,59;2,79;2
2019-07-23;Tue;Pasta;Pastasoße mit Bauchspeck und Kirschtomaten;;;0
2019-07-23;Tue;Pasta;Tomatensoße mit Ricotta;;;1
2019-07-23;Tue;Pasta;Kressepesto;;;2
2019-07-23;Tue;Ofenfrisch;Gnocchi-Auflauf mit Schinken in Tomatensoße, überbacken mit Käse;;;0
2019-07-23;Tue;Ofenfrisch;Pizza mit Schinken und Champignons;;;0
2019-07-23;Tue;Ofenfrisch;Pizza mit Tomaten und Hirtenkäse;;;1
2019-07-23;Tue;Tagessuppe;Buttermilch-Kirsch Kaltschale;3,54;1,74;1
2019-07-23;Tue;Tagessuppe;Chili con Carne;3,54;1,74;0
2019-07-24;Wed;Angebote;Hausgeräuchertes Schweinefilet auf asiatischem Gemüse, dazu Mie Nudeln;5,09;3,29;0
2019-07-24;Wed;Angebote;Rindergulasch mit Apfelrotkohl und Böhmischen Hefeknödeln;4,65;2,85;0
2019-07-24;Wed;Angebote;Möhrenköfte mit Hummus-Dip und Tomatenreis, dazu Salat;4,05;2,25;2
2019-07-24;Wed;Pasta;Bolognese;;;0
2019-07-24;Wed;Pasta;Quorn Gulasch;;;1
2019-07-24;Wed;Pasta;Kressepesto;;;2
2019-07-24;Wed;Ofenfrisch;Pizzabrot mit Schinken und Champignons;;;0
2019-07-24;Wed;Ofenfrisch;Pizzabrot mit Tomaten und Hirtenkäse;;;1
2019-07-24;Wed;Tagessuppe;Ananas-Chili Kaltschale;3,54;1,74;2
2019-07-24;Wed;Tagessuppe;Champignonsuppe mit Bauchspeck;3,54;1,74;0
2019-07-25;Thu;Angebote;Schnitzel in Tortilla-Chipspanade mit Tomatensalsa und Pommes frites;;;0
2019-07-25;Thu;Angebote;Schweineschnitzel mit Zitronenecke und Pommes frites;4,05;2,25;0
2019-07-25;Thu;Angebote;Seitangulasch mit Rotkohl und Kartoffel-Kürbisgratin;4,69;2,89;2
2019-07-25;Thu;Pasta;Tomatensoße mit Jagdwurst und Schmorrkraut;;;0
2019-07-25;Thu;Pasta;Tomaten-Käsesoße;;;1
2019-07-25;Thu;Pasta;Kressepesto;;;2
2019-07-25;Thu;Ofenfrisch;Pizzabrot mit Schinken und Champignons;;;0
2019-07-25;Thu;Ofenfrisch;Pizzabrot mit Tomaten und Käse;;;1
2019-07-25;Thu;Tagessuppe;Ananas-Chili Kaltschale;3,54;1,74;2
2019-07-25;Thu;Tagessuppe;Asiatische Gemüsesuppe;3,54;1,74;2
2019-07-26;Fri;Angebote;Pulled Beef Burger mit Coleslaw Salat und Pommes frites;5,79;3,99;0
2019-07-26;Fri;Angebote;Rindergulasch mit Gemüse und Böhmischen Knödeln;4,27;2,47;0
2019-07-26;Fri;Angebote;Gebackene Teigtaschen auf Gemüserisotto dazu gerösteter Sesam;4,69;2,89;2
2019-07-26;Fri;Angebote;Seitangulasch mit Rotkohl und Knödeln;;;1
2019-07-26;Fri;Pasta;Kressepesto;;;2
2019-07-26;Fri;Pasta;Basilikumsoße mit getrockneten Tomaten;;;1
2019-07-26;Fri;Pasta;Tomatensoße mit Jagdwurst und Schmorkraut;;;0
2019-07-26;Fri;Ofenfrisch;Krautnudeln mit Salami und Jagdwurst, mit Käse überbacken;3,95;2,15;0
2019-07-29;Mon;Angebote;Hähnchenschnitzel mit Rahmgemüse und Bratkartoffeln oder Salzkartoffeln;;;0
2019-07-29;Mon;Angebote;Kochklopse mit Kapern oder Dillsoße, dazu Broccoligemüse und Kartoffeln;4,19;2,39;0
2019-07-29;Mon;Angebote;Marokkanische Kichererbsen-Pfanne mit Gemüse-Bulgur und Rotkohlsalat;4,05;2,25;2
2019-07-29;Mon;Pasta;Lauch-Hackfleisch-Käsesoße;;;0
2019-07-29;Mon;Pasta;Fruchtige Tomatensoße;;;2
2019-07-29;Mon;Pasta;Pasta mit Basilikumpesto;;;2
2019-07-29;Mon;Ofenfrisch;Gefülltes Handbrot mit Bacon, Champignons und Käse mit Kräuterschmand;;;0
2019-07-29;Mon;Ofenfrisch;Gefülltes Handbrot mit Champignons, Paprika und Käse mit Kräuterschmand;;;1
2019-07-29;Mon;Tagessuppe;Kaltes Erdbeersüppchen;3,54;1,74;1
2019-07-29;Mon;Tagessuppe;Blumenkohlsuppe;3,54;1,74;2
2019-07-30;Tue;Angebote;Paella mit Lachs und Hähnchenfleisch, dazu Salat;4,79;2,99;0
2019-07-30;Tue;Angebote;Jägerschnitzel (panierte Jagdwurst) auf Spirelli, dazu Tomatensoße und Salat;;;0
2019-07-30;Tue;Angebote;Panierte Champignonköpfe auf Tomatensoße, dazu Kartoffelpüree und Salat;4,05;2,25;2
2019-07-30;Tue;Pasta;"Schweinegeschnetzeltes ""Jäger Art""";;;0
2019-07-30;Tue;Pasta;all arrabiata;;;2
2019-07-30;Tue;Pasta;Pasta mit Basilikumpesto;;;2
2019-07-30;Tue;Ofenfrisch;Gefülltes Handbrot mit Bacon, Champignons und Käse mit Kräuterschmand;;;0
2019-07-30;Tue;Ofenfrisch;Gefülltes Handbrot mit Champignons, Paprika und Käse mit Kräuterschmand;;;1
2019-07-30;Tue;Tagessuppe;Kaltes Erdbeersüppchen;3,54;1,74;1
