date;weekday;category;name;employees;students;type
2019-05-29;Wed;Auflauf;Gratnierte Pasta mit Salami in Tomatensoße;3,85;2,05;0
2019-05-29;Wed;Terrine;Curry-Kokossuppe mit Ingwer, Apfel und Sesam;3,54;1,74;2
2019-05-31;Fri;Angebote;Vier Quarkkäulchen mit Zucker und Apfelmus;3,85;2,05;1
2019-05-31;Fri;Angebote;Schweineschnitzel mit Letscho, Pommes frites und Rotkohlsalat;4,5;2,7;0
2019-05-31;Fri;Angebote;Tortelloni mit Gemüsefüllung und Tomatenratatouille;4,4;2,6;2
2019-05-31;Fri;Angebote;Pizza mit verschiedenen Belägen;;;0
2019-05-31;Fri;Pasta;Tomatensoße;;;2
2019-05-31;Fri;Auflauf;Gratinierte Pasta in Pilzrahmsoße;;;1
2019-05-31;Fri;Auflauf;Kartoffelgratin mit Haselnusskruste;3,85;2,05;1
2019-06-03;Mon;Angebote;Feuerfleisch vom Rind mit Schwarzwurzel-Karottengemüse, dazu Kartoffelklöße oder Petersilienkartoffeln;4,65;2,85;0
2019-06-03;Mon;Angebote;Shogok-Tibet. Kartoffelcurry mit Basmati Reis und Chinakohlsalat;3,95;2,15;2
2019-06-03;Mon;Angebote;Pizza Hawaii mit Kochschinken und Ananas;;;0
2019-06-03;Mon;Angebote;Pizza Quattro formaggi mit Cheddar, Gouda, Hirtenkäse und Mozzarella;;;1
2019-06-03;Mon;Wok & Grill;Asiagemüse Ingwer-Ananas auf Mie Nudeln;4,5;2,7;2
2019-06-03;Mon;Hausgemachte Pasta, heute;Amori all'amatriciana mit Tomaten und Bauchspeck, dazu italienischer Hartkäse;4,05;2,25;0
2019-06-03;Mon;Pasta;Tomatensoße mit Schinken;;;0
2019-06-03;Mon;Pasta;Chili-Lauchsoße;;;1
2019-06-03;Mon;Terrine;Tomatensuppe;3,54;1,74;2
2019-06-04;Tue;Angebote;Kammsteak in Malz-Senfmarinade mit Cheddar-Käsecreme und Texas-Gemüsemix, dazu Kartoffelbällchen;4,65;2,85;0
2019-06-04;Tue;Angebote;Spinat mit Rührei und Kartoffeln;4,05;2,25;1
2019-06-04;Tue;Angebote;Pizza Hawaii mit Kochschinken und Ananas;;;0
2019-06-04;Tue;Angebote;Pizza Quattro formaggi mit Cheddar, Gouda, Hirtenkäse und Mozzarella;;;1
2019-06-04;Tue;Wok & Grill;Paprikapfanne mit Ingwer und Bambus auf Couscous;4,35;2,55;2
2019-06-04;Tue;Hausgemachte Pasta, heute;Fussilli mit Basilikum-Artischockenpesto und geriebenem Mozzarella;4,05;2,25;1
2019-06-04;Tue;Hausgemachtes Sushi >> Wochenaktion;Süßes Sushi mit Früchten;3,7;3,7;0
2019-06-04;Tue;Pasta;Pute in Pilzrahmsoße;;;0
2019-06-04;Tue;Pasta;Tomatensoße mit Wurzelgemüse;;;2
2019-06-04;Tue;Terrine;Asia-Gemüsesuppe süßsauer;3,54;1,74;1
2019-06-05;Wed;Angebote;Hähnchenkeule mit Geflügelsoße, Pfannengemüse und Reis;4,5;2,7;0
2019-06-05;Wed;Angebote;Hähnchenkeule mit Geflügelsoße, Apfelrotkohl und Petersilienkartoffeln;4,5;2,7;0
2019-06-05;Wed;Angebote;Gebackene Briespitze mit Wildpreiselbeeren und Curry-Kartoffelsalat;5,25;3,45;1
2019-06-05;Wed;Angebote;Pizza Vulcano mit Salami, Paprika und Jalapenos;;;0
2019-06-05;Wed;Angebote;Pizza Fruity & Spicy mit Lauch, Kirschtomaten, Ananas und Chili;;;1
2019-06-05;Wed;Wok & Grill;Gemüsekartoffeln vom Grill mit Paprikacreme, dazu Knabbermais mit Schnittlauchbutter;4,9;3,1;1
2019-06-05;Wed;Hausgemachte Pasta, heute;Trecce mit Schinken, Kirschtomaten und Rucola, dazu italienischer Hartkäse;4,05;2,25;0
2019-06-05;Wed;Hausgemachtes Sushi >> Wochenaktion;Süßes Sushi mit Früchten;3,7;3,7;0
2019-06-05;Wed;Pasta;Spanische Hackfleischsoße;;;0
2019-06-05;Wed;Pasta;Rahmsoße mit Tomaten und Auberginen;;;2
2019-06-05;Wed;Terrine;Beerenkaltschale;3,54;1,74;2
2019-06-06;Thu;Angebote;Bratwurst mit rauchigem BBQ-Kraut und gebackenen Kartoffelplätzchen;4,25;2,45;0
2019-06-06;Thu;Angebote;Burger mit Eisbergsalat, Sojacreme, hausgemachtem Falafelpatty und Tomatensalsa, dazu Pommes frites;4,25;2,6;2
2019-06-06;Thu;Angebote;Frisches Sushi - vor Ort hergestellt und per Hand gerollt;3,7;3,7;0
2019-06-06;Thu;Angebote;Pizza Vulcano mit Salami, Paprika und Jalapenos;;;0
2019-06-06;Thu;Angebote;Pizza Fruity & Spicy mit Lauch, Kirschtomaten, Ananas und Chili;;;1
2019-06-06;Thu;Wok & Grill;Gemüseragout und Rote Bete-Gnocchi;4,25;2,45;2
2019-06-06;Thu;Hausgemachte Pasta, heute;Penne mit Erdnusspesto und geriebenem Mozzarella;4,05;2,25;1
2019-06-06;Thu;Pasta;Mailänder Nudelsoße;;;0
2019-06-06;Thu;Pasta;Pastasoße mit Champignons und getrockneten Tomaten;;;1
2019-06-06;Thu;Terrine;Beerenkaltschale;3,54;1,74;2
2019-06-06;Thu;Terrine;Kalte Gurkensuppe;3,54;1,74;1
2019-06-07;Fri;Angebote;Gekochtes Rindfleisch in Meerrettichsoße, dazu Rosenkohl und Pfannenkartoffeln;;;0
2019-06-07;Fri;Angebote;Rinderbraten mit Rosenkohl und Kartoffelklößen oder Kartoffeln;4,55;2,75;0
2019-06-07;Fri;Angebote;Vanille-Milchreis mit gezuckerten Erdbeeren und Schokolade;4,05;2,25;1
2019-06-07;Fri;Angebote;Frisches Sushi - vor Ort hergestellt und per Hand gerollt;3,7;3,7;0
2019-06-07;Fri;Angebote;Burrito mit Soja, Peperoni, Kidneybohnen und Paprika;;;1
2019-06-07;Fri;Wok & Grill;Grillkäse aus Mozzarella, Emmentaler und Frischkäse, dazu Stampfkartoffeln mediterran und Gurkensalat mit Dilljoghurt;4,7;2,9;1
2019-06-07;Fri;Pasta;Chili sin carne;;;2
2019-06-07;Fri;Pasta;Sahnesoße mit Wurzelgemüse und Lachs;;;0
2019-06-07;Fri;Terrine;Kalte Gurkensuppe;3,54;1,74;1
2019-06-07;Fri;Terrine;Gemüsesuppe mit Spargel, Karotten, Blumenkohl und Bohnen;3,54;1,74;2
2019-06-11;Tue;Angebote;Seelachs Knusperfilet mit buntem Gemüse und Kartoffelpüree;4,5;2,7;0
2019-06-11;Tue;Angebote;Pilzschmarrn mit Schnittlauchrahm und Rote-Bete-Salat;4,15;2,35;1
2019-06-11;Tue;Angebote;Pizza mit verschiedenen Belägen;;;0
2019-06-11;Tue;Hausgemachte Pasta, heute;Fusilli mit Walnusspesto und Gouda-Cheddarmix;4,05;2,25;1
2019-06-11;Tue;Pasta;Pute asiatisch;;;0
2019-06-11;Tue;Pasta;Basilikumsoße;;;1
2019-06-11;Tue;Auflauf;An unserer Beilagentheke: Aprikosen-Quarkauflauf mit Sauerkirschen;2,0;1,2;1
2019-06-11;Tue;Auflauf;Kartoffel-Spinatauflauf;3,85;2,05;1
2019-06-11;Tue;Terrine;Karottencremesuppe mit Ingwer und Basilikum;3,54;1,74;2
2019-06-12;Wed;Angebote;Kammsteak mit deftiger Auflage aus Salami, Gurken, Senf, Käse und Schwarzbrot, dazu Kartoffelsalat;4,5;2,7;0
2019-06-12;Wed;Angebote;Kichererbsen-Kartoffelplätzchen mit Minzjoghurt, dazu Couscous und Karotten-Chillisalat mit gerösteten Kürbiskernen;4,25;2,45;1
2019-06-12;Wed;Angebote;Pizza mit Kochschinken;;;0
2019-06-12;Wed;Angebote;Pizza mit Spinat, Mais und Hirtenkäse;;;1
2019-06-12;Wed;Wok & Grill;Hühnchen mit Ananas, Pfirsich und knackigem Gemüse in Curry, dazu Basmati Reis;4,7;2,9;0
2019-06-12;Wed;Hausgemachte Pasta, heute;Linguine in Ei-Sahne-Kräuterrahm, dazu geriebenen Käse;4,05;2,25;1
2019-06-12;Wed;Pasta;Tomatensoße Bolognese;;;0
2019-06-12;Wed;Pasta;Frischkäse-Walnusssoße;;;1
2019-06-12;Wed;Auflauf;Gratinierte Pasta in Putenfleisch-Currysoße;3,85;2,05;0
2019-06-12;Wed;Auflauf;An unserer Beilagentheke: Aprikosen-Quarkauflauf mit Sauerkirschen;2,0;1,2;1
2019-06-12;Wed;Auflauf;Kartoffel-Spinatauflauf;3,85;2,05;1
2019-06-12;Wed;Terrine;Karottencremesuppe mit Ingwer und Basilikum;3,54;1,74;2
2019-06-13;Thu;Angebote;Putenbrustbraten in Sahnesoße mit Honigmöhren und gemischtem Wildreis;4,55;2,75;0
2019-06-13;Thu;Angebote;Gnocchipfanne mit rotem Pesto, Hirtenkäse und buntem Gemüse;4,55;2,75;1
2019-06-13;Thu;Angebote;Pizza Missouri mit Schweinefleisch, Paprika und Hirtenkäse;;;0
2019-06-13;Thu;Angebote;Pizza Colorata mit Mais, Lauch und rotem Paprika;;;1
2019-06-13;Thu;Wok & Grill;Lammfleisch mit Lauch, Karotten und Sojasprossen auf Mie Nudeln;5,4;3,6;0
2019-06-13;Thu;Hausgemachte Pasta, heute;Maccheroni mit Paprika und Schinken in Tomatenragout, dazu italienischer Hartkäse;4,05;2,25;0
2019-06-13;Thu;Pasta;Lammcurry;;;0
2019-06-13;Thu;Pasta;Pastasoße Vesuvianna mit Tomaten, Oliven und Kapern;;;2
2019-06-13;Thu;Auflauf;An unserer Beilagentheke: Aprikosen-Quarkauflauf mit Sauerkirschen;2,0;1,2;1
2019-06-13;Thu;Auflauf;Nudelauflauf gratiniert mit Bolognese;3,85;2,05;0
2019-06-13;Thu;Auflauf;Kartoffel-Spinatauflauf;3,85;2,05;1
2019-06-13;Thu;Terrine;Karottencremesuppe mit Ingwer und Basilikum;3,54;1,74;2
2019-06-14;Fri;Angebote;Hausgemachte Rindsroulade mit Gurken-Zwiebelfüllung, Apfelrotkohl und grünen Klößen;;;0
2019-06-14;Fri;Angebote;Gemüseschnitzel Asia mit Currycreme, dazu Mie Nudelsalat mit Limette und Sesam;4,5;2,7;2
2019-06-14;Fri;Angebote;Pizza Missouri mit Schweinefleisch, Paprika und Hirtenkäse;;;0
2019-06-14;Fri;Angebote;Pizza Colorata mit Mais, Lauch und rotem Paprika;;;1
2019-06-14;Fri;Wok & Grill;Rückensteak vom Schwein mit Grillbutter, Pommes frites und Tomaten-Gurkensalat;4,7;2,9;0
2019-06-14;Fri;Pasta;Tomatenratatouille;;;2
2019-06-14;Fri;Pasta;Sahnesoße mit Shrimps und Dill;;;0
2019-06-14;Fri;Auflauf;Nudelauflauf gratiniert mit Bolognese;3,85;2,05;0
2019-06-14;Fri;Auflauf;Kartoffel-Spinatauflauf;3,85;2,05;1
2019-06-17;Mon;Angebot zur Matjeswoche;Zwei Matjesfilets im Aalrauch mit Honig-Senf-Dip an Kartoffel-Zitronenstampf und Gemüsesalat;;;0
2019-06-17;Mon;Angebote;Hähnchenschnitzel mit Geflügelsoße, buntem Gemüse und Petersilienkartoffeln;4,65;2,85;0
2019-06-17;Mon;Angebote;Blumenkohl und Wurzelgemüse in Kräuterrahm mit Petersilienkartoffeln;4,25;2,45;2
2019-06-17;Mon;Angebote;Pizza mit verschiedenen Belägen;;;0
2019-06-17;Mon;Wok & Grill;Pimp my fries ~ Fritten, Mozzarella, Pilzrahmsoße, Topping:  gebratene Champignons und Petersilie;4,7;2,9;1
2019-06-17;Mon;Hausgemachte Pasta, heute;Amori mit Basilikumpesto und geriebenen  Gouda;4,1;2,3;1
2019-06-17;Mon;Pasta;Tomatensoße mit Ricotta;;;1
2019-06-17;Mon;Pasta;Pastasoße Carbonara;;;0
2019-06-17;Mon;Terrine;Lauch-Hackfleischtopf mit Champignons;3,54;1,74;0
2019-06-17;Mon;Terrine;Erdbeer-Rhabarber-Kaltschale;3,54;1,74;2
2019-06-18;Tue;Angebot zur Matjeswoche;Zwei Matjesfilets Bruschetta Art mit Tomate und Basilikum an Kartoffelgratin, dazu Salat;5,65;3,85;0
2019-06-18;Tue;Angebote;Mit Käsecreme gefülltes Rinderhacksteak, dazu Tsatsiki, tomatisiertes Bohnengemüse und Kräuterreis;4,5;2,7;0
2019-06-18;Tue;Angebote;Würzige Pfannenkartoffeln mit Hüttenkäse-Quark-Dip und Gurken-Radieschensalat;;;1
2019-06-18;Tue;Angebote;Pizza mit verschiedenen Belägen;;;0
2019-06-18;Tue;Wok & Grill;Pimp my fries ~ Fritten, Gouda, Pfeffer-Hollandaise, Topping: gebratener grüner Spargel mit Kräuterbrösel;4,4;2,6;1
2019-06-18;Tue;Hausgemachte Pasta, heute;Fusilli mit Bauchspeck und Spinat, dazu italienischer Hartkäse;4,05;2,25;0
2019-06-18;Tue;Pasta;Pute in fruchtiger Currysoße;;;0
2019-06-18;Tue;Pasta;Tomatensoße mit Paprika;;;2
2019-06-18;Tue;Terrine;Lauch-Hackfleischtopf mit Champignons;3,54;1,74;0
2019-06-18;Tue;Terrine;Erdbeer-Rhabarber-Kaltschale;3,54;1,74;2
2019-06-19;Wed;Angebot zur Matjeswoche;Lachsmatjes mit Zitronen-Pfeffer-Dip, Speckbohnen und Bratkartoffeln;;;0
2019-06-19;Wed;Angebote;Schweinesteak mit Würzfleisch gratiniert, Erbsen und Pommes frites;;;0
2019-06-19;Wed;Angebote;Champignon-Bohnenpfanne mit Reibekuchen und Salat;4,2;2,4;1
2019-06-19;Wed;Angebote;Pizza mit Kochschinken und Lauch;;;0
2019-06-19;Wed;Angebote;Pizza Soja-Gyros mit Zwiebeln, Paprika und Tsatsiki;;;1
2019-06-19;Wed;Wok & Grill;Pimp my fries ~ Fritten, Hirtenkäse, Tomatensoße, Topping: Grillgemüse und Basilikum;4,6;2,8;1
2019-06-19;Wed;Hausgemachte Pasta, heute;Linguine mit 9-Kräuterpesto und Schafskäse;4,05;2,25;1
2019-06-19;Wed;Pasta;Chili con carne;;;0
2019-06-19;Wed;Pasta;Rahmsoße mit Erbsen und Paprika;;;1
2019-06-19;Wed;Terrine;Lauch-Hackfleischtopf mit Champignons;3,54;1,74;0
2019-06-19;Wed;Terrine;Erdbeer-Rhabarber-Kaltschale;3,54;1,74;2
2019-06-20;Thu;Angebot zur Matjeswoche;Zwei Kräutermatjes-Filets mit Basilikum-Orangenvinaigrette, Schwenkkartoffeln und Rote-Bete-Birnensalat mit gerösteten Kürbiskernen;;;0
2019-06-20;Thu;Angebote;Schweineschnitzel mit Kartoffel-Gurkensalat;4,4;2,6;0
2019-06-20;Thu;Angebote;Paprikaschote mit Soja-Gemüsefüllung in Tomatensoße, dazu Möhren und Reis;4,35;2,55;2
2019-06-20;Thu;Angebote;Pizza mit verschiedenen Belägen;;;0
2019-06-20;Thu;Wok & Grill;Pimp my fries ~ Fritten, Cheddar und Chili sin carne;4,35;2,55;1
2019-06-20;Thu;Hausgemachte Pasta, heute;Maccheroni mit Zucchini und Tomate, dazu geriebener Gouda;4,05;2,25;1
2019-06-20;Thu;Pasta;Gulaschsoße;;;0
2019-06-20;Thu;Pasta;Käsesoße;;;0
2019-06-20;Thu;Terrine;Lauch-Hackfleischtopf mit Champignons;3,54;1,74;0
2019-06-20;Thu;Terrine;Erdbeer-Rhabarber-Kaltschale;3,54;1,74;2
2019-06-21;Fri;Angebot zur Matjeswoche;Zwei Matjesfilets mit buntem Gemüsetopping, kleinen Kartoffel-Meerrettichrösti und Salat;;;0
2019-06-21;Fri;Angebote;Kasslerrückensteak mit Ananas und Käse überbacken, dazu Kartoffelbällchen und Möhrensalat mit Apfel;4,4;2,6;0
2019-06-21;Fri;Angebote;Gemüsefrikadelle mit Remouladensoße, Bratkartoffeln und Salat;4,25;2,45;1
2019-06-21;Fri;Wok & Grill;Pimp my fries ~ Fritten, Käsesoße, Topping: gebratene rote Paprika und Jalapenos;4,35;2,55;0
2019-06-21;Fri;Pasta;Gemüsebolognese;;;2
2019-06-21;Fri;Pasta;Lauchrahmsoße mit Thunfisch;;;0
2019-06-21;Fri;Terrine;Kartoffel-Gemüsesuppe mit Schinken;3,54;1,74;0
2019-06-24;Mon;Angebote;Putenschnitzel mit Paprikasoße, Erbsen und Spätzle;4,35;2,55;0
2019-06-24;Mon;Angebote;Blumenkohl-Knuspermedaillon mit Karottencremesoße, Kartoffelpüree und Rote-Bete-Salat mit Apfel;4,1;2,3;1
2019-06-24;Mon;Angebote;Pizza mit Salami;;;0
2019-06-24;Mon;Angebote;Pizza Toskana mit Paprika, Champignons und Peperoni;;;1
2019-06-24;Mon;Wok & Grill;Frühlingsrollen mit Asia-Gemüsewok, Curry und Mie Nudeln;5,0;3,2;2
2019-06-24;Mon;Hausgemachte Pasta, heute;Amori Aglio e Olio, dazu Schafskäse;4,05;2,25;1
2019-06-24;Mon;Pasta;Spinatrahmsoße;;;1
2019-06-24;Mon;Pasta;Pastasoße all'amatriciana mit Tomaten und Bauchspeck;;;0
2019-06-24;Mon;Terrine;Kalte Gurkensuppe;3,54;1,74;1
2019-06-25;Tue;Angebote;Zwei Eier mit Remouladensoße, Bratkartoffeln und Gurkensalat;4,0;2,2;1
2019-06-25;Tue;Angebote;Gebackene Seelachsroulade mit Gemüsefüllung, dazu Kartoffel-Gurkensalat;;;0
2019-06-25;Tue;Angebote;Gemüserisotto und frittierte Teigtaschen mit Curry-Gemüsefüllung;4,25;2,45;2
2019-06-25;Tue;Angebote;Pizza mit Salami;;;0
2019-06-25;Tue;Angebote;Pizza Toskana mit Paprika, Champignons und Peperoni;;;1
2019-06-25;Tue;Wok & Grill;Gyros im Fladenbrot mit Eisbergsalat, Tomaten und Tsatsiki;5,13;3,33;0
2019-06-25;Tue;Hausgemachte Pasta, heute;Trecce mit Ragù napoletano und geriebener Gouda;4,05;2,25;0
2019-06-25;Tue;Pasta;Ungarisches Putengeschnetzeltes;;;0
2019-06-25;Tue;Pasta;Rahmsoße mit Kürbis;;;1
2019-06-25;Tue;Terrine;Pfirsich-Apfelkaltschale;3,54;1,74;2
2019-06-26;Wed;Angebote;Brotsalat wahlweise mit Gemüse im Backteig und sweet Chili-Dip oder frittierten Würstchen und BBQ-Dip;5,1;3,3;0
2019-06-26;Wed;Angebote;Rindergulasch mit Apfelrotkohl und Kartoffelklößen oder Petersilienkartoffeln;4,55;2,75;0
2019-06-26;Wed;Angebote;Zwei Erbsen-Quinoamedaillons mit Sojacreme Zitrone-Kräuter, mediterranem Gemüsereis und Chinakohlsalat;4,4;2,6;2
2019-06-26;Wed;Angebote;Pizza Texas mit Schweinefleisch, Bauchspeck, Ei und BBQ-Dip;;;0
2019-06-26;Wed;Angebote;Pizza Kreta mit Lauch und Hirtenkäse;;;1
2019-06-26;Wed;Wok & Grill;Grillgemüse mit Wedges und Sauerrahm-Dip;4,6;2,8;1
2019-06-26;Wed;Hausgemachte Pasta, heute;Linguine mit Kräutercarbonara Frankfurter Art, dazu italienischer Hartkäse;4,05;2,25;0
2019-06-26;Wed;Pasta;Tomatensoße Bolognese;;;0
2019-06-26;Wed;Pasta;Rahmsoße mit Tomaten und Zucchini;;;1
2019-06-26;Wed;Terrine;Pfirsich-Apfelkaltschale;3,54;1,74;2
2019-06-26;Wed;Terrine;Kalte Gurkensuppe;3,54;1,74;1
2019-06-27;Thu;Angebote;Schweinslachsschnitzel in Kräuter-Parmesanpanade mit Tomaten-Avocado-Salsa und mediterranem Nudelsalat;4,6;2,8;0
2019-06-27;Thu;Angebote;Champignonpfanne mit kleinen Klößen und Salat;4,3;2,5;2
2019-06-27;Thu;Angebote;Pizza Texas mit Schweinefleisch, Bauchspeck, Ei und BBQ-Dip;;;0
2019-06-27;Thu;Angebote;Pizza Kreta mit Lauch und Hirtenkäse;;;1
2019-06-27;Thu;Wok & Grill;Schweinefleisch mit Melonenbällchen und buntem Gemüse süßsauer, dazu Mie Nudeln;4,65;2,85;0
2019-06-27;Thu;Hausgemachte Pasta, heute;Maccheroni mit Bauchspeck und Thymian, dazu Gouda-Cheddarmix;4,05;2,25;0
2019-06-27;Thu;Pasta;Pusztasoße;;;0
2019-06-27;Thu;Terrine;Pfirsich-Apfelkaltschale;3,54;1,74;2
2019-06-28;Fri;Angebote;Vier Quarkkäulchen mit Zucker und Apfelmus;;;1
2019-06-28;Fri;Angebote;Rinderbraten mit Pfannengemüse und Rosmarinkartoffeln;4,7;2,9;0
2019-06-28;Fri;Angebote;Gebratene Karotten mit Hummus, dazu Mango-Linsen-Couscous;4,15;2,35;2
2019-06-28;Fri;Wok & Grill;Rückensteak vom Schwein mit Cheddar-Käsecreme, Prinzessbohnen und gebackenen Kartoffelecken;;;0
2019-06-28;Fri;Aus dem Pizzaofen;Türkische Pizza - Lahmacun mit Tomaten und Zwiebeln;4,6;2,8;0
2019-06-28;Fri;Pasta;Champignons in Rahmsoße;;;1
2019-06-28;Fri;Pasta;Tomatensoße mit Hirtenkäse;;;1
2019-06-28;Fri;Terrine;Pfirsich-Apfelkaltschale;3,54;1,74;2
2019-07-01;Mon;Angebote;Hähnchenbrustfilet mit Zitronen-Pfefferhollandaise, dazu buntes Gemüse und gemischter Wildreis;4,6;2,8;0
2019-07-01;Mon;Angebote;Mediterranes Pfannengemüse mit Macairekartoffeln und Salat;4,5;2,7;2
2019-07-01;Mon;Angebote;Pizza Bombay mit Hähnchenfleisch, Ananas und Currycreme;;;0
2019-07-01;Mon;Angebote;Pizza Verdure mista mit Mais, Broccoli und rotem Paprika;;;1
2019-07-01;Mon;Wok & Grill;Backfischstücke mit Tatarensoße und Pommes frites;5,0;3,2;0
2019-07-01;Mon;Hausgemachte Pasta, heute;Amori mit Rucolapesto und geriebenem Mozzarella;4,05;2,25;1
2019-07-01;Mon;Pasta;Pastasoße Funghi;;;1
2019-07-01;Mon;Pasta;Tomatensoße mit Salami;;;0
2019-07-01;Mon;Terrine;Sächsische Kartoffelsuppe;3,54;1,74;2
2019-07-02;Tue;Angebote;Ofen-Seelachs mit Blattspinat und Hirtenkäse, dazu Bratkartoffeln;4,9;3,1;0
2019-07-02;Tue;Angebote;Polentakäseschnitte mit scharfer Tomatensalsa, Bechamelkartoffeln und Bohnensalat;4,3;2,5;1
2019-07-02;Tue;Angebote;Pizza Bombay mit Hähnchenfleisch, Ananas und Currycreme;;;0
2019-07-02;Tue;Angebote;Pizza Verdure mista mit Mais, Broccoli und rotem Paprika;;;1
2019-07-02;Tue;Wok & Grill;Wokgemüse süßsauer mit Mie Nudeln;4,25;2,45;2
2019-07-02;Tue;Hausgemachte Pasta, heute;Trecce alla greco mit Schafskäse;4,05;2,25;1
2019-07-02;Tue;Pasta;Tomatensoße mit Austernpilzen;;;2
2019-07-02;Tue;Auflauf;Gratinierte Pilzpasta;3,85;2,05;1
2019-07-02;Tue;Terrine;Sächsische Kartoffelsuppe;3,54;1,74;2
2019-07-02;Tue;Terrine;Beerenkaltschale;3,54;1,74;2
2019-07-03;Wed;Angebote;Schweineschnitzel mit Blumenkohl und Bouillonkartoffeln;4,6;2,8;0
2019-07-03;Wed;Angebote;Blumenkohl und Wurzelgemüse in Schnittlauchsoße mit Rote Bete-Gnocchi;4,3;2,5;2
2019-07-03;Wed;Angebote;Pizza Kapstadt mit Wiener, Gewürzgurke und Röstzwiebeln;;;0
2019-07-03;Wed;Angebote;Pizza Caprese mit Tomaten, Basilikum und Mozzarella;;;1
2019-07-03;Wed;Wok & Grill;Rindfleisch und Gemüse aus dem Wok mit gerösteten Cashewkernen und Basmati Reis;5,3;3,5;0
2019-07-03;Wed;Hausgemachte Pasta, heute;Linguine mit Tomate und Basilikum, dazu italienischer Hartkäse;;;0
2019-07-03;Wed;Pasta;Tomatensoße Bolognese;;;0
2019-07-03;Wed;Pasta;Rahmsoße mit Tomaten und Kräutern;;;1
2019-07-03;Wed;Terrine;Gemüsesuppe Asia;3,54;1,74;2
2019-07-03;Wed;Terrine;Beerenkaltschale;3,54;1,74;2
2019-07-04;Thu;Angebote;Rindergeschnetzeltes mit Bohnen und Spätzle;4,45;2,65;0
2019-07-04;Thu;Angebote;Grüne Soße mit würzigen Pfannenkartoffeln, dazu Rote-Bete-Birnensalat mit gerösteten Kürbiskernen;4,3;2,5;1
2019-07-04;Thu;Angebote;Pizza Kapstadt mit Wiener, Gewürzgurke und Röstzwiebeln;;;0
2019-07-04;Thu;Angebote;Pizza Caprese mit Tomaten, Basilikum und Mozzarella;;;1
2019-07-04;Thu;Wok & Grill;Chilifleisch mit Bohnen und Pfirsich aus dem Wok, dazu Mie Nudeln;4,3;2,5;0
2019-07-04;Thu;Hausgemachte Pasta, heute;Maccheroni mit Kressepesto und geriebenem Mozzarella;4,05;2,25;1
2019-07-04;Thu;Pasta;Wurstgulasch;;;0
2019-07-04;Thu;Pasta;Käsesoße Quattro formaggi;;;0
2019-07-04;Thu;Terrine;Beerenkaltschale;3,54;1,74;2
2019-07-04;Thu;Terrine;Spargelsuppe;3,54;1,74;1
2019-07-05;Fri;Angebote;Tiegelwurst mit Sauerkraut und Petersilienkartoffeln;4,0;2,2;0
2019-07-05;Fri;Angebote;Lammbraten mit Rosenkohl und grünen Klößen;5,2;3,4;0
2019-07-05;Fri;Angebote;Krautnudeln mit Apfel, Walnuss und getrockneter Tomate;3,8;2,0;2
2019-07-05;Fri;Angebote;Gemüsedürüm mit Hirtenkäse;;;1
2019-07-05;Fri;Angebote;Hähnchen-Dürüm;;;0
2019-07-05;Fri;Wok & Grill;Rückensteak vom Schwein mit Pfeffer-Grillbutter, dazu eine Ofenkartoffel mit Kräuterquark und Gurken-Tomatensalat;4,7;2,9;0
2019-07-05;Fri;Pasta;Gorgonzolasoße mit Walnuss;;;0
2019-07-05;Fri;Pasta;Tomatensoße;;;2
2019-07-05;Fri;Auflauf;Kartoffel-Käsegratin;3,85;2,05;0
2019-07-05;Fri;Terrine;Beerenkaltschale;3,54;1,74;2
2019-07-05;Fri;Terrine;Spargelsuppe;3,54;1,74;1
2019-07-08;Mon;Angebote;Rindergulasch ungarischer Art mit Honigmöhren, dazu Semmelknödel oder Kartoffelklöße;4,6;2,8;0
2019-07-08;Mon;Angebote;Kräuterquark mit Butter, Petersilienkartoffeln und Salat **;3,78;1,98;0
2019-07-08;Mon;Angebote;Pizza mit BBQ-Hühnchen, Paprika und Mais;;;0
2019-07-08;Mon;Angebote;Pizza mit Hirtenkäse und Blattspinat;;;1
2019-07-08;Mon;Wok & Grill;Halloumi und Grillkäse aus Mozzarella, Emmentaler und Frischkäse mit Paprikacreme, Pommes frites und Rotkrautsalat;5,6;3,8;1
2019-07-08;Mon;Hausgemachte Pasta, heute;Amori Puttanesca mit geriebenem Mozzarella;4,05;2,25;1
2019-07-08;Mon;Pasta;Tomatensoße mit Schinken;;;0
2019-07-08;Mon;Pasta;Chili-Lauchsoße;;;1
2019-07-08;Mon;Terrine;Blumenkohlsuppe;3,54;1,74;1
2019-07-08;Mon;Terrine;Gazpacho - Kalte Gemüsesuppe;3,54;1,74;2
2019-07-09;Tue;Angebote;Gebratenes Hokifilet in Ei-Dillhülle auf Balsamicolinsen mit Meerrettich-Kartoffelpüree;5,2;3,4;0
2019-07-09;Tue;Angebote;Tibetische Pilzpfanne mit Glasnudeln, Ingwer und Basmati Reis;4,14;2,34;2
2019-07-09;Tue;Angebote;Pizza mit BBQ-Hühnchen, Paprika und Mais;;;0
2019-07-09;Tue;Angebote;Pizza mit Hirtenkäse und Blattspinat;;;1
2019-07-09;Tue;Wok & Grill;Hähnchenfleisch mit Paprika, Champignons und Zuckerschoten mit feiner Limetten-Kokosnote an gemischtem Wildreis;5,4;3,6;0
2019-07-09;Tue;Hausgemachte Pasta, heute;Trecce mit Pfefferpesto und Schafskäse;4,05;2,25;1
