date;weekday;category;name;employees;students;type
2018-06-14;Thu;Aktion zur Spargelwoche;Burrito gefüllt mit Spargel, Falafel, Rucola, Radieschen und Walnüssen, dazu bunter Salat mit Erdbeerdressing;5,12;3,37;2
2018-06-14;Thu;Angebote;Schweineschnitzel mit Zitronenecke und Pommes frites;4,0;2,25;0
2018-06-14;Thu;Pasta;Feurige Käsesoße;;;1
2018-06-14;Thu;Pasta;Mediterrane Gemüsesoße;;;2
2018-06-14;Thu;Pasta;Pasta mit Thaipesto;;;2
2018-06-14;Thu;Tagessuppe;Erdbeer-Kaltschale (Buchtel: 0,23 €);;;1
2018-06-14;Thu;Tagessuppe;Spargelsuppe;;;1
2018-06-14;Thu;Tagessuppe;Asiatische Gemüsesuppe;;;0
2018-06-15;Fri;Angebote;"Pulled Turkey Burger mit ""Magic Dust Rub"", Guacamole, Mango-Kürbischutney und Pommes frites";5,08;3,33;0
2018-06-15;Fri;Angebote;Gebratenes Seelachsfilet mit Kartoffelpüree ODER Rosmarinkartoffeln und Salat;4,73;2,98;0
2018-06-15;Fri;Angebote;Erdbeer-Vanillestrudel mit Mango-Joghurtsorbet;4,0;2,25;1
2018-06-15;Fri;Angebote;Seitan-Gyros mit Tsatsiki und Krautsalat im Fladenbrot;4,46;2,71;2
2018-06-15;Fri;Pasta;Bohnensugo;;;2
2018-06-15;Fri;Pasta;Currygeschnetzeltes;;;0
2018-06-15;Fri;Pasta;Pasta mit Thaipesto;;;2
2018-06-15;Fri;Tagessuppe;Erdbeer-Kaltschale (Buchtel: 0,23 €);;;1
2018-06-15;Fri;Tagessuppe;Spargelsuppe;;;1
2018-06-15;Fri;Tagessuppe;Asiatische Gemüsesuppe;;;0
2018-06-18;Mon;Angebote;Fleischbällchen in cremiger Nusssoße mit Kurkuma Reis und Salat;5,08;3,33;0
2018-06-18;Mon;Angebote;Hähnchenbrustfilet Napoli mit Tomatenspaghetti;4,6;2,85;0
2018-06-18;Mon;Angebote;Pilzpfanne aus Champignons, Butterpilzen, Austernpilzen, Egerlingen und Stockschwämmchen, dazu gebratene Spätzle mit Gemüsestreifen ODER Petersilienkartoffeln, dazu Salat;4,48;2,73;1
2018-06-18;Mon;Angebote;Shogok - Tibet. Kartoffelcurry mit Basmati Reis und Salat;3,95;2,2;2
2018-06-18;Mon;Pasta;Knoblauchsoße mit Hackfleisch und Tomaten;;;0
2018-06-18;Mon;Pasta;Pilz-Auberginen-Sugo;;;2
2018-06-18;Mon;Pasta;Pasta mit Zucchini-Basilikum-Pesto;;;2
2018-06-18;Mon;Ofenfrisch;Pizza Pulled Turkey;3,76;2,66;0
2018-06-18;Mon;Ofenfrisch;Pizza Bel Paese mit Tomaten und Hirtenkäse;3,76;2,66;1
2018-06-18;Mon;Tagessuppe;Gulaschsuppe;;;0
2018-06-18;Mon;Tagessuppe;Spargelcremesuppe;;;1
2018-06-18;Mon;Tagessuppe;Aprikosenkaltschale mit Minze;;;2
2018-06-19;Tue;Angebote;Griechischer Grillteller mit Gyros, Lammkotelett und Cevapcici, dazu Tsatsiki und Pommes frites;6,19;4,44;0
2018-06-19;Tue;Angebote;Seitan-Currywurst mit Pommes frites;4,0;2,25;2
2018-06-19;Tue;Angebote;Rucola-Süßkartoffelschnitte auf Kürbis-Tomaten-Lauchgemüse an Möhrensalat mit Apfel;4,3;2,55;2
2018-06-19;Tue;Pasta;Tomatensoße mit Ricotta;;;1
2018-06-19;Tue;Pasta;Putenragout;;;0
2018-06-19;Tue;Pasta;Pasta mit Avocado-Tomatenpesto;;;2
2018-06-19;Tue;Ofenfrisch;Pizza Pulled Turkey;3,76;2,66;0
2018-06-19;Tue;Ofenfrisch;Pizza Bel Paese mit Tomaten und Hirtenkäse;3,76;2,66;1
2018-06-19;Tue;Tagessuppe;Kesselgulasch;;;0
2018-06-19;Tue;Tagessuppe;Spargelcremesuppe;;;1
2018-06-19;Tue;Tagessuppe;Aprikosenkaltschale mit Minze (Buchtel: 0,23 €);;;2
2018-06-20;Wed;Angebote;Eibauer Schwarzbierfleisch mit Butterbohnen, Petersilienkartoffeln ODER Hefeknödeln;4,0;2,25;0
2018-06-20;Wed;Angebote;Auberginen im Haferflockenmantel mit fruchtiger Tomatensoße, Gemüsebulgur ODER Petersilienkartoffeln, dazu Salat;4,34;2,59;2
2018-06-20;Wed;Angebote;Broccoli-Käse-Quiche, dazu Salat;4,41;2,66;1
2018-06-20;Wed;Pasta;Quorn-Gulaschsoße;;;1
2018-06-20;Wed;Pasta;Tomatensoße Bolognese;;;0
2018-06-20;Wed;Pasta;Pasta mit Zucchini-Basilikum-Pesto;;;2
2018-06-20;Wed;Ofenfrisch;Pizza Pulled Pork (scharf);3,76;2,66;0
2018-06-20;Wed;Ofenfrisch;Pizza Bel Paese mit Tomaten und Hirtenkäse;3,76;2,66;1
2018-06-20;Wed;Tagessuppe;Kesselgulasch;;;0
2018-06-20;Wed;Tagessuppe;Aprikosenkaltschale mit Minze (Buchtel: 0,23 €);;;2
2018-06-21;Thu;Angebote;Schweineschnitzel mit Zitronenecke und Pommes frites;4,0;2,25;0
2018-06-21;Thu;Angebote;Kichererbsenbällchen mit scharfer Tomatensalsa und Couscous;4,22;2,47;2
2018-06-21;Thu;Angebote;Tofupfanne mit Ananas, Pfirsich und Chili, dazu Quinoamedaillons und Salat;4,79;3,04;1
2018-06-21;Thu;Pasta;Frischkäsesoße mit Austernpilzen;;;1
2018-06-21;Thu;Pasta;Fruchtige Tomatensoße mit Schinken und Salami;;;0
2018-06-21;Thu;Pasta;Pasta mit Zucchini-Basilikum-Pesto;;;2
2018-06-21;Thu;Ofenfrisch;Pizza Bel Paese mit Tomaten und Hirtenkäse;3,76;2,66;1
2018-06-21;Thu;Ofenfrisch;Pizza Pulled Pork (scharf);3,76;2,66;0
2018-06-21;Thu;Tagessuppe;Kesselgulasch;;;0
2018-06-21;Thu;Tagessuppe;Aprikosenkaltschale mit Minze (Buchtel: 0,23 €);;;2
2018-06-21;Thu;Tagessuppe;Broccoli-Käsesuppe;;;1
2018-06-22;Fri;Angebote;Chicken Burger mit Tomate-Mozzarella, Rucola und Basilikummayonnaise, dazu Pommes frites;;;0
2018-06-22;Fri;Angebote;Burger mit gefülltem Hähnchenschnitzel, dazu Tomate-Mozzarella, Rucola und Basilikummayonnaise und Pommes frites;;;0
2018-06-22;Fri;Angebote;Burger mit Schweineschnitzel, dazu Tomate, Rucola ,Basilikummayonnaise und Pommes frites;5,74;3,99;0
2018-06-22;Fri;Angebote;Krautnudeln mit Salami und Salat;4,0;2,25;0
2018-06-22;Fri;Angebote;Veggi-Burger mit Räuchertofu, Röstzwiebeln und Kräuter-Remoulade, dazu Rosmarin Fries;5,08;3,33;2
2018-06-22;Fri;Angebote;Buttermilchplinsen mit Apfelmus;3,74;1,99;1
2018-06-22;Fri;Pasta;Soße alla sicilliana;;;1
2018-06-22;Fri;Pasta;Pasta mit Tomatenpesto;;;2
2018-06-22;Fri;Pasta;Chili con Carne;;;0
2018-06-22;Fri;Ofenfrisch;Pizza Bel Paese mit Tomaten und Hirtenkäse;3,76;2,66;1
2018-06-22;Fri;Ofenfrisch;Pizza mit Toastschinken, Zwiebeln und Paprika;3,76;2,66;1
2018-06-22;Fri;Tagessuppe;Aprikosenkaltschale mit Minze (Buchtel: 0,23 €);;;2
2018-06-22;Fri;Tagessuppe;Pilzsuppe;;;1
2018-06-25;Mon;Angebote;Cordon Bleu mit Sweet-Chili-Dip, dazu hausgemachter Kartoffelsalat;4,51;2,76;0
2018-06-25;Mon;Angebote;Deftige Bauernpfanne mit Schinken, Ei, Paprika und Mais, dazu Salat;4,34;2,59;0
2018-06-25;Mon;Angebote;Gebratene Maultaschen auf Tomatenragout mit Käse gratiniert;;;1
2018-06-25;Mon;Angebote;Mediterranes Pfannengemüse mit Folienkartoffel, Aioli-Dip und Salat;4,34;2,59;2
2018-06-25;Mon;Pasta;Pasta mit Tomatenpesto;;;2
2018-06-25;Mon;Pasta;Pastasoße Vesuvianna mit Tomaten, Oliven und Kapern;;;2
2018-06-25;Mon;Ofenfrisch;Pizza Tonno mit Thunfisch, Zwiebeln und Mais;3,76;2,66;0
2018-06-25;Mon;Ofenfrisch;Pizza Caprese mit Tomaten, Basilikum und Mozzarella;3,76;2,66;1
2018-06-25;Mon;Tagessuppe;Tomatensuppe;;;2
2018-06-26;Tue;Angebote;Arabische Paprikaschote mit Rind- und Lammhackfleisch, dazu Couscous und Joghurtsoße mit Minze;4,74;2,99;0
2018-06-26;Tue;Angebote;Pastasotto mit Auberginen im Haferflockenmantel und mediterrane Tomatensoße, dazu Salat;4,0;2,25;2
2018-06-26;Tue;Pasta;Tomatensoße mit Austernpilzen;;;2
2018-06-26;Tue;Pasta;Carbonara Frankfurter Art;;;0
2018-06-26;Tue;Pasta;Pasta mit Tomatenpesto;;;2
2018-06-26;Tue;Ofenfrisch;Deftige Bauernpfanne;3,17;2,07;0
2018-06-26;Tue;Ofenfrisch;Pizza Tonno mit Thunfisch, Zwiebeln und Mais;3,76;2,66;0
2018-06-26;Tue;Ofenfrisch;Pizza Caprese mit Tomaten, Basilikum und Mozzarella;3,76;2,66;1
2018-06-26;Tue;Tagessuppe;Kalte Gurken-Joghurtsuppe;;;1
2018-06-26;Tue;Tagessuppe;Blumenkohlcremesuppe;;;1
2018-06-27;Wed;Angebote;Gebackenes Schollenfilet mit Dillsoße, Schwenkkartoffeln und Salat;4,74;2,99;0
2018-06-27;Wed;Angebote;Frühlingsrolle gefüllt mit Gemüse und Hähnchenfleisch auf asiatischem Gemüse, dazu Basmati Reis;4,0;2,25;0
2018-06-27;Wed;Angebote;Marokkanische Kichererbsenpfanne mit Rosmarinkartoffeln;4,56;2,81;2
2018-06-27;Wed;Pasta;Tomatenratatouille;;;2
2018-06-27;Wed;Pasta;Tomatensoße Bolognese;;;0
2018-06-27;Wed;Pasta;Pasta mit Tomatenpesto;;;2
2018-06-27;Wed;Ofenfrisch;Pizza Tonno mit Thunfisch, Zwiebeln und Mais;3,76;2,66;0
2018-06-27;Wed;Ofenfrisch;Pizza Caprese mit Tomaten, Basilikum und Mozzarella;3,76;2,66;1
2018-06-27;Wed;Tagessuppe;Kartoffelsuppe mit Wiener Würstchen;;;0
2018-06-27;Wed;Tagessuppe;Blumenkohlcremesuppe;;;1
2018-06-27;Wed;Tagessuppe;Kalte Gurken-Joghurtsuppe;;;1
2018-06-28;Thu;Angebote;Barbecueschnitzel (überbacken mit buntem Paprika und Käse) mit Pommes frites und Salat;4,85;3,1;0
2018-06-28;Thu;Angebote;Schweineschnitzel mit Zitronenecke und Pommes frites;4,0;2,25;0
2018-06-28;Thu;Angebote;Kartoffelpuffer Gärtnerin mit Apfelmus oder Kräuterquark, dazu Salat;4,34;2,59;1
2018-06-28;Thu;Angebote;Hausgemachte Quarkklöße mit Blattspinat, Schmandhaube und Räuchertofu;4,0;2,25;1
2018-06-28;Thu;Pasta;Ricotta-Spinatsoße;;;1
2018-06-28;Thu;Pasta;Ungarischer Schweinegulasch;;;0
2018-06-28;Thu;Pasta;Pasta mit Tomatenpesto;;;2
2018-06-28;Thu;Ofenfrisch;Pizza Tonno mit Thunfisch, Zwiebeln und Mais;3,76;2,66;0
2018-06-28;Thu;Ofenfrisch;Pizza Caprese mit Tomaten, Basilikum und Mozzarella;3,76;2,66;1
2018-06-28;Thu;Tagessuppe;Kichererbsen-Currysuppe;;;2
2018-06-28;Thu;Tagessuppe;Rote Linsen-Kokossuppe;;;2
2018-06-28;Thu;Tagessuppe;Kalte Gurken-Joghurtsuppe;;;1
2018-06-29;Fri;Angebote;Italian Style Burger mit Rindfleisch, Serranoschinken, Rucola, Tomaten, roten Zwiebeln und Hirtenkäse, dazu Pommes frites;5,74;3,99;0
2018-06-29;Fri;Angebote;Bratwurst mit Sauerkraut und Kartoffelpüree;4,0;2,25;0
2018-06-29;Fri;Angebote;Sojagyros mit Paprika und Oliven , dazu Couscous und Tsatsiki-Dip;4,42;2,67;2
2018-06-29;Fri;Angebote;Hausgemachte Sächsische Quarkkäulchen mit Apfelmus;3,64;1,89;1
2018-06-29;Fri;Pasta;Pasta mit Tomatenpesto;;;2
2018-06-29;Fri;Pasta;Pfefferrahmsoße mit Putenstreifen;;;0
2018-06-29;Fri;Pasta;Zucchinirahmsoße mit gemischten Pilzen und italienischen Hartkäse;;;1
2018-06-29;Fri;Ofenfrisch;Pizza Tonno mit Thunfisch, Zwiebeln und Mais;3,76;2,66;0
2018-06-29;Fri;Ofenfrisch;Pizza Caprese mit Tomaten, Basilikum und Mozzarella;3,76;2,66;1
2018-06-29;Fri;Tagessuppe;Kalte Gurken-Joghurtsuppe;;;1
2018-06-29;Fri;Tagessuppe;Chili con carne;;;0
2018-06-29;Fri;Tagessuppe;Mediterrane Tomatensuppe;;;2
2018-07-02;Mon;Angebote;Szegediner Gulasch mit Semmelknödel und Salat;4,34;2,59;0
2018-07-02;Mon;Angebote;"Gemüse-Gouda-Knusperstäbchen auf  ""rahmigen""  Blattspinat, dazu Bratkartoffeln";;;1
2018-07-02;Mon;Angebote;Paniertes Sojaschnitzel mit Rahmchampignons, gebratenen Kräuterkartoffeln oder Pommes frites;4,62;2,87;2
2018-07-02;Mon;Pasta;Basilikumsoße mit getrockneten Tomaten;;;1
2018-07-02;Mon;Pasta;Griechische Hackfleischsoße;;;0
2018-07-02;Mon;Pasta;Pasta mit Tomatenpesto;;;2
2018-07-02;Mon;Ofenfrisch;Pizza Kapstadt mit Wiener, Gewürzgurke und Röstzwiebeln;3,76;2,66;0
2018-07-02;Mon;Ofenfrisch;Pizza Bruscetta mit Rucola, marinierten Tomaten und gehobelten Italienischen Hartkäse;3,76;2,66;1
2018-07-02;Mon;Tagessuppe;Erbsencremesuppe;;;0
2018-07-02;Mon;Tagessuppe;Gulaschsuppe;;;0
2018-07-02;Mon;Tagessuppe;Erdbeer-Kaltschale;;;2
2018-07-03;Tue;Angebote;Schollenfilet mit gebackenen Kartoffeln, dazu Salat und Kräuter-Dip;4,64;2,89;0
2018-07-03;Tue;Angebote;Chili sin carne mit Curryreis und Salat;3,95;2,2;2
2018-07-03;Tue;Pasta;Pastasoße Napoli;;;2
2018-07-03;Tue;Pasta;Pastasoße mit Bauchspeck und Kirschtomaten;;;0
2018-07-03;Tue;Pasta;Pasta mit Tomatenpesto;;;2
2018-07-03;Tue;Ofenfrisch;Pizza Kapstadt mit Wiener, Gewürzgurke und Röstzwiebeln;;;0
2018-07-03;Tue;Ofenfrisch;Pizza Bruscetta mit Rucola, marinierten Tomaten und gehobelten Italienischen Hartkäse;;;1
2018-07-03;Tue;Tagessuppe;Gulaschsuppe;;;0
2018-07-03;Tue;Tagessuppe;Griechische Hackfleischsuppe;;;0
2018-07-03;Tue;Tagessuppe;Erdbeer-Kaltschale;;;2
2018-07-04;Wed;Hühnchen mit Ananas, Pfirsich und knackigem Gemüse in Curry, dazu gebratene Nudeln (Auch fleischlos möglich;2,43 €/ 4,18 €);4,82;3,07;0
2018-07-04;Wed;Angebote;Champignonpfanne mit Kartoffelrösti und Bauernsalat;3,95;2,2;0
2018-07-04;Wed;Angebote;Seitangulasch mit Apfelrotkohl und Kartoffelklößen;4,0;2,25;2
2018-07-04;Wed;Angebote;Älpler Makkaroni mit Feldsalat;4,08;2,33;1
2018-07-04;Wed;Pasta;Chili sin carne;;;2
2018-07-04;Wed;Pasta;Tomatensoße Bolognese;;;0
2018-07-04;Wed;Pasta;Pasta mit Tomatenpesto;;;2
2018-07-04;Wed;Ofenfrisch;Brezenauflauf mit gebratenen Spinat und Gewürzschmand;3,17;2,07;1
2018-07-04;Wed;Ofenfrisch;Pizza Kapstadt mit Wiener, Gewürzgurke und Röstzwiebeln;;;0
2018-07-04;Wed;Ofenfrisch;Pizza Bruscetta mit Rucola, marinierten Tomaten und gehobelten Italienischen Hartkäse;3,76;2,66;1
2018-07-04;Wed;Tagessuppe;Paprikacremesuppe;;;1
2018-07-04;Wed;Tagessuppe;Sahnesüppchen mit Bauchspeck und Kirschtomaten;;;0
2018-07-05;Thu;Angebote;Schweineschnitzel mit Kräuter-Käsepanade, dazu scharfe Tomatensalsa und Pommes frites;4,54;2,79;0
2018-07-05;Thu;Angebote;Schweineschnitzel mit Zitronenecke mit Pommes frites;4,0;2,25;0
2018-07-05;Thu;Angebote;Lasagne mit Soja-Bolognese, dazu fruchtige Tomatensoße und Salat;4,16;2,41;2
2018-07-05;Thu;Angebote;"Kichererbsen-Gemüse Pfanne, 
mit Couscous und Salat";4,19;2,44;2
2018-07-05;Thu;Pasta;Pastasoße mit Champignons und Wirsing;;;2
2018-07-05;Thu;Pasta;Pusztasoße;;;0
2018-07-05;Thu;Pasta;Pasta mit Tomatenpesto;;;2
2018-07-05;Thu;Ofenfrisch;Brezenauflauf mit gebratenen Spinat und Gewürzschmand;3,17;2,07;1
2018-07-05;Thu;Ofenfrisch;Pizza Kapstadt mit Wiener, Gewürzgurke und Röstzwiebeln;;;0
2018-07-05;Thu;Ofenfrisch;Pizza Bruscetta mit Rucola, marinierten Tomaten und gehobelten Italienischen Hartkäse;;;1
2018-07-05;Thu;Tagessuppe;Chili con carne;;;0
2018-07-05;Thu;Tagessuppe;Paprikacremesuppe;;;1
2018-07-05;Thu;Tagessuppe;Erdbeer-Kaltschale;;;2
2018-07-06;Fri;Angebote;Rindergulasch mit Makkaroni und Salat;4,37;2,62;0
2018-07-06;Fri;Angebote;Sanny Veggie Burger mit veganer Ananasmayonnaise, dazu Pommes frites;;;2
2018-07-06;Fri;Angebote;Gebratene Spätzle mit Gemüsestreifen, feuriger Käsesoße und Salat;3,74;1,99;1
2018-07-06;Fri;Pasta;Grüne Paprikasoße;;;1
2018-07-06;Fri;Pasta;Hähnchengeschnetzeltes mit Tomaten und Frischkäse;;;0
2018-07-06;Fri;Pasta;Pasta mit Tomatenpesto;;;2
2018-07-06;Fri;Ofenfrisch;Pizza Kapstadt mit Wiener, Gewürzgurke und Röstzwiebeln;;;0
2018-07-06;Fri;Ofenfrisch;Pizza Bruscetta mit Rucola, marinierten Tomaten und gehobelten Italienischen Hartkäse;;;1
2018-07-06;Fri;Ofenfrisch;Brezenauflauf mit gebratenen Spinat und Gewürzschmand;;;1
2018-07-06;Fri;Tagessuppe;Paprikacremesuppe;;;1
2018-07-06;Fri;Tagessuppe;Soljanka;;;0
2018-07-06;Fri;Tagessuppe;Erdbeer-Kaltschale;;;2
2018-07-09;Mon;Angebote;Züricher Putengeschnetzeltes mit Risi Pisi und Salat;4,0;2,25;0
2018-07-09;Mon;Angebote;Kartoffelgnocchi mit Rucola und fruchtigem Tomatenragout;4,54;2,79;2
2018-07-09;Mon;Angebote;Vegetarische oder vegane Frühlingsrolle auf asiatischem Gemüse mit Sesamkartoffeln;4,34;2,59;2
2018-07-09;Mon;Pasta;Pilzrahmsoße;;;1
2018-07-09;Mon;Pasta;Hackfleischsugo;;;0
2018-07-09;Mon;Pasta;Hausgemachte Pasta mit Petersilienpesto;;;2
2018-07-09;Mon;Ofenfrisch;Blätterteigtasche gefüllt mit Spinat, Hirtenkäse,getr. Tomaten, dazu Kräuter-Dip;;;1
2018-07-09;Mon;Tagessuppe;Käsesuppe;;;1
2018-07-09;Mon;Tagessuppe;Möhren-Kokossuppe;;;2
2018-07-09;Mon;Tagessuppe;Kresse-Joghurtsüppchen;;;1
2018-07-10;Tue;Angebote;Sommer-Grillteller mit mariniertem Schweinesteak, zweierlei Bratwürstchen, Leberkäse und kleiner Frikadelle, dazu Pommes frites;5,8;4,05;0
2018-07-10;Tue;Angebote;Kasslerrücken mit Sauerkraut und Kartoffelklößen oder Petersilienkartoffeln;4,34;2,59;0
2018-07-10;Tue;Angebote;Türkische Linsenlaibchen mit Minzsoße, Erdnussreis und Salat;;;2
2018-07-10;Tue;Angebote;Ratatouille aus frischem Gemüse mit Kartoffel-Bärlauchgratin;4,34;2,59;1
2018-07-10;Tue;Pasta;Andalusische Tomatensoße mit Hackfleisch und Hirtenkäse;;;0
2018-07-10;Tue;Pasta;Pastasoße Arrabiata;;;2
2018-07-10;Tue;Pasta;Hausgemachte Pasta mit Petersilienpesto;;;2
2018-07-10;Tue;Ofenfrisch;Pizza Bombay mit Hähnchenfleisch, Ananas und Currycreme;3,76;2,66;0
2018-07-10;Tue;Ofenfrisch;Blätterteigtasche gefüllt mit Spinat, Hirtenkäse,getr. Tomaten, dazu Kräuter-Dip;;;1
2018-07-10;Tue;Tagessuppe;Jägersuppe;;;0
2018-07-10;Tue;Tagessuppe;Möhren-Kokossuppe;;;2
2018-07-10;Tue;Tagessuppe;Kresse-Joghurtsüppchen;;;1
2018-07-11;Wed;Angebote;Gebratenes Seelachsfilet auf Italienischem Gemüserisotto mit Salat;5,08;3,33;0
2018-07-11;Wed;Angebote;Gegrillte Hähnchenkeule auf Oliven, Mais und Tomaten, dazu Spätzle und Salat;;;0
2018-07-11;Wed;Angebote;Austernpilzschnitzelchen an Kräuter-Dip mit Schwenkkartoffeln und Salat;;;2
2018-07-11;Wed;Angebote;Bratkartoffeln mit Tomate, Mozzarella und Gouda, dazu Salat;3,95;2,2;1
2018-07-11;Wed;Pasta;Fruchtiges Sojacurry;;;2
2018-07-11;Wed;Pasta;Tomatensoße Bolognese;;;0
2018-07-11;Wed;Pasta;Hausgemachte Pasta mit Petersilienpesto;;;2
2018-07-11;Wed;Ofenfrisch;Kartoffel-Bärlauchgratin;;;1
2018-07-11;Wed;Ofenfrisch;Pizza Bombay mit Hähnchenfleisch, Ananas und Currycreme;3,76;2,66;0
2018-07-11;Wed;Ofenfrisch;Blätterteigtasche gefüllt mit Spinat, Hirtenkäse,getr. Tomaten, dazu Kräuter-Dip;;;1
2018-07-11;Wed;Tagessuppe;Jägersuppe;;;0
2018-07-11;Wed;Tagessuppe;Kresse-Joghurtsüppchen;;;1
2018-07-11;Wed;Tagessuppe;Mediterrane Gemüsecremesuppe;;;1
2018-07-12;Thu;Angebote;Schweinesteak mit Würzfleisch und Käse überbacken, dazu Buttererbsen und Pommes frites;4,74;2,99;0
2018-07-12;Thu;Angebote;Schweineschnitzel mit Zitronenecke und Pommes frites;4,0;2,25;0
2018-07-12;Thu;Angebote;Gebratener Mandeltofu mit pikantem Chili-Dip, dazu Kokosreis;4,44;2,69;2
2018-07-12;Thu;Pasta;Linsencurry;;;2
2018-07-12;Thu;Pasta;Schinken-Sahnesoße;;;0
2018-07-12;Thu;Pasta;Hausgemachte Pasta mit Petersilienpesto;;;2
2018-07-12;Thu;Ofenfrisch;Arancini (vegetarische Risottobällchen );;;1
2018-07-12;Thu;Ofenfrisch;Blätterteigtasche gefüllt mit Spinat, Hirtenkäse,getr. Tomaten, dazu Kräuter-Dip;;;1
2018-07-12;Thu;Ofenfrisch;Pizza Pulled Pork (scharf);3,76;2,66;0
2018-07-12;Thu;Tagessuppe;Fruchtige Soja-Currysuppe;;;2
2018-07-12;Thu;Tagessuppe;Asiatische Gemüsesuppe;;;2
2018-07-12;Thu;Tagessuppe;Kresse-Joghurtsüppchen;;;1
2018-07-13;Fri;Angebote;Hamburger mit Big-Mac-Soße und Pommes frites;5,08;3,33;0
2018-07-13;Fri;Angebote;Gyros in Metaxasoße mit Hirtenkäse, dazu Basmati Reis und Salat;4,74;2,99;0
2018-07-13;Fri;Angebote;Burritos gefüllt mit Soja-Chili und Tomatensalsa, dazu Salat;4,0;2,25;2
2018-07-13;Fri;Angebote;Mit Heidelbeere gefüllter Germknödel, dazu Blaumohn-Vanillesoße;4,06;2,31;1
2018-07-13;Fri;Pasta;Pasta mit Petersilienpesto;;;2
2018-07-13;Fri;Pasta;Quorn-Feuerpfanne;;;1
2018-07-13;Fri;Pasta;Pastasoße Nizza;;;0
2018-07-13;Fri;Ofenfrisch;Pizza Barbecue mit Hähnchenfleisch;3,76;2,66;0
2018-07-13;Fri;Ofenfrisch;Broccoli-Käse-Quiche;3,76;2,66;1
2018-07-13;Fri;Tagessuppe;Erbsencremesuppe;;;1
2018-07-13;Fri;Tagessuppe;Kresse-Joghurtsüppchen;;;1
2018-07-13;Fri;Tagessuppe;Linsen-Kokos-Currysuppe;;;2
2018-07-16;Mon;Angebote;Frikadelle mit Tsatsiki, gebackenen Kartoffeln und Paprikakraut;4,09;2,43;0
2018-07-16;Mon;Angebote;Champignonpfanne mit roten Zwiebeln und Creme fraiche, dazu kleine Kartoffelklöße und Salat;4,0;2,25;2
2018-07-16;Mon;Pasta;Fruchtige Tomatensoße;;;2
2018-07-16;Mon;Pasta;Lauch-Hackfleisch-Käsesoße;;;0
2018-07-16;Mon;Pasta;Pasta mit Rucolapesto;;;2
2018-07-16;Mon;Tagessuppe;Kirschkaltschale;;;2
2018-07-16;Mon;Tagessuppe;Provenzalische Tomatensuppe;;;0
2018-07-17;Tue;Angebote;Gebratenes Polenta-Hokifilet auf Spinat-Paprikagemüse mit rotem Curryreis;4,74;2,99;0
2018-07-17;Tue;Angebote;Broccoli Nuggets, dazu Glasnudelsalat mit Paprika, Ingwer, Mu Err Pilzen und Sesamöl;4,31;2,56;1
2018-07-17;Tue;Angebote;Tofuschnitzel mit Panko-Honig-Erdnusspanade, dazu Glasnudelsalat mit Paprika, Ingwer, Mu Err Pilzen und Sesamöl;5,74;3,99;1
2018-07-17;Tue;Pasta;Fruchtige Tomatensoße mit Mozzarella;;;1
2018-07-17;Tue;Pasta;Pastasoße all' amatriciana mit Tomaten und Bauchspeck;;;0
2018-07-17;Tue;Pasta;Pasta mit Rucolapesto;;;2
2018-07-17;Tue;Ofenfrisch;Pizza Hawaii mit Kochschinken und Ananas;3,76;2,66;0
2018-07-17;Tue;Ofenfrisch;Pizza Hellas mit Tomaten, Oliven, roten Zwiebeln und Hirtenkäse;3,76;2,66;1
2018-07-17;Tue;Tagessuppe;Hackfleisch-Lauchsuppe;;;0
2018-07-17;Tue;Tagessuppe;Champignoncremesuppe;;;1
2018-07-17;Tue;Tagessuppe;Kirschkaltschale;;;2
2018-07-18;Wed;Angebote;Rindersteak mit Pilz-Pfefferrahmsoße, dazu Steakhouse Fritten oder Petersilienkartoffeln;7,3;5,55;0
2018-07-18;Wed;Angebote;Kasslerrücken mit Sauerkraut, Pfefferrahmsoße und Püree;4,12;2,27;0
2018-07-18;Wed;Angebote;Mac & Cheese mit scharfer Tomatensalsa und Salat;4,74;2,99;1
2018-07-18;Wed;Pasta;Tomatenratatouille;;;2
2018-07-18;Wed;Pasta;Tomatensoße Bolognese;;;0
2018-07-18;Wed;Pasta;Pasta mit Rucolapesto;;;2
2018-07-18;Wed;Ofenfrisch;Pizza Hawaii mit Kochschinken und Ananas;3,76;2,66;0
2018-07-18;Wed;Ofenfrisch;Pizza Hellas mit Tomaten, Oliven, roten Zwiebeln und Hirtenkäse;3,76;2,66;1
2018-07-18;Wed;Tagessuppe;Hackfleisch-Lauchsuppe;;;0
2018-07-18;Wed;Tagessuppe;Asiatische Gemüsesuppe;;;2
2018-07-18;Wed;Tagessuppe;Kirschkaltschale;;;2
2018-07-19;Thu;Angebote;Schnitzel XXL in Cornflakespanade mit Zitronenecke und Pommes frites;5,08;3,33;0
2018-07-19;Thu;Angebote;Möhrenköfte mit Aprikosen, fruchtigem Tomatenreis und Hummus;4,14;2,39;2
2018-07-19;Thu;Pasta;Käsesoße Quattro formaggi;;;1
2018-07-19;Thu;Pasta;Mailänder Nudelsoße;;;0
2018-07-19;Thu;Pasta;Pasta mit Rucolapesto;;;2
2018-07-19;Thu;Ofenfrisch;Pizza Hawaii mit Kochschinken und Ananas;3,76;2,66;0
2018-07-19;Thu;Ofenfrisch;Pizza Hellas mit Tomaten, Oliven, roten Zwiebeln und Hirtenkäse;3,76;2,66;1
2018-07-19;Thu;Tagessuppe;Hackfleisch-Lauchsuppe;;;0
